央视频道,#genre#
嘉兴公共频道,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235460/396328931.smil/index.m3u8?fmt=ts2hls
金华公共频道,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234615/396328931.smil/index.m3u8?fmt=ts2hls
金华新闻综合,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234612/396328931.smil/index.m3u8?fmt=ts2hls
金华教育科技,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234568/396328931.smil/index.m3u8?fmt=ts2hls
衢州公共台,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235443/396328931.smil/index.m3u8?fmt=ts2hls
衢州新闻综合,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235441/396328931.smil/index.m3u8?fmt=ts2hls
舟山公共台,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235445/396328931.smil/index.m3u8?fmt=ts2hls
舟山公共台,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236401/396328931.smil/index.m3u8?fmt=ts2hls
舟山新闻综合,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235449/396328931.smil/index.m3u8?fmt=ts2hls
丽水新闻综合,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235528/396328931.smil/index.m3u8?fmt=ts2hls
舟山新闻综合,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236452/396328931.smil/index.m3u8?fmt=ts2hls
丽水新闻综合,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235523/396328931.smil/index.m3u8?fmt=ts2hls
丽水公共台,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235525/396328931.smil/index.m3u8?fmt=ts2hls
丽水公共台,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235524/396328931.smil/index.m3u8?fmt=ts2hls
湖州公共频道,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235526/396328931.smil/index.m3u8?fmt=ts2hls
湖州文华娱乐,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235529/396328931.smil/index.m3u8?fmt=ts2hls
湖州新闻综合,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235527/396328931.smil/index.m3u8?fmt=ts2hls
宁波TV-1,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235593/396328931.smil/index.m3u8?fmt=ts2hls
宁波TV-1,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235604/396328931.smil/index.m3u8?fmt=ts2hls
宁波TV-2,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235606/396328931.smil/index.m3u8?fmt=ts2hls
宁波TV-2,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235606/396328931.smil/index.m3u8?fmt=ts2hls
宁波TV-2,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235608/396328931.smil/index.m3u8?fmt=ts2hls
宁波TV-3,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235595/396328931.smil/index.m3u8?fmt=ts2hls
宁波TV-3,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235612/396328931.smil/index.m3u8?fmt=ts2hls
宁波TV-4,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235614/396328931.smil/index.m3u8?fmt=ts2hls
宁波TV-4,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235597/396328931.smil/index.m3u8?fmt=ts2hls
温州新闻综合,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236328/396328931.smil/index.m3u8?fmt=ts2hls
杭州明珠,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230466/index.m3u8
杭州影视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230500/index.m3u8
杭州导视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230469/index.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8


iHOT频道,#genre#
i赛车,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
i旅行,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
i悬疑,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
i体育,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230103/index.m3u8
i历史,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
i谍战,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
i喜剧,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/396328931.smil/index.m3u8?fmt=ts2hls
i浪漫,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/396328931.smil/index.m3u8?fmt=ts2hls
i院线,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/396328931.smil/index.m3u8?fmt=ts2hls
i科幻,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/396328931.smil/index.m3u8?fmt=ts2hls
i幼教,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235622/396328931.smil/index.m3u8?fmt=ts2hls
i玩具,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235626/396328931.smil/index.m3u8?fmt=ts2hls

咪咕视频,#genre#
咪咕视频1,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235557/index.m3u8
咪咕视频2,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235558/index.m3u8
咪咕视频3,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235562/index.m3u8
咪咕视频4,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235560/index.m3u8
咪咕视频5,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235564/index.m3u8
咪咕视频6,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235561/index.m3u8
咪咕视频7,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235572/index.m3u8
咪咕视频8,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235563/index.m3u8
咪咕视频9,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235559/index.m3u8
咪咕视频10,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235574/index.m3u8
咪咕视频11,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235573/index.m3u8
咪咕视频12,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235568/index.m3u8
咪咕视频13,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235566/index.m3u8
咪咕视频14,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235575/index.m3u8
咪咕视频15,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235570/index.m3u8
咪咕视频16,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235577/index.m3u8
咪咕视频17,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235569/index.m3u8
咪咕视频18,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235580/index.m3u8
咪咕视频19,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235589/index.m3u8
咪咕视频20,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235587/index.m3u8
咪咕视频21,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235584/index.m3u8
咪咕视频22,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235581/index.m3u8
咪咕视频23,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235586/index.m3u8
咪咕视频24,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235578/index.m3u8
咪咕视频25,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235585/index.m3u8
咪咕视频26,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235582/index.m3u8
咪咕视频27,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235588/index.m3u8
咪咕视频28,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235583/index.m3u8
星际广场,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235579/index.m3u8

电影频道,#genre#
黑莓电影,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236248/index.m3u8
潮妈辣婆,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236167/index.m3u8
惊悚悬疑,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236223/index.m3u8
中国功夫,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236267/index.m3u8
动作电影,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236183/index.m3u8
古装剧场,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236240/index.m3u8
古装电视剧,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221231330/396328931.smil/index.m3u8?fmt=ts2hls
爱情喜剧,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236179/index.m3u8
重温经典,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236434/396328931.smil/index.m3u8?fmt=ts2hls
重温经典,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236436/396328931.smil/index.m3u8?fmt=ts2hls
CHC家庭影院,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236359/index.m3u8
家庭剧场,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236206/index.m3u8
Y+剧场,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229999/396328931.smil/index.m3u8?fmt=ts2hls
欢笑剧场4K,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230782/396328931.smil/index.m3u8?fmt=ts2hls
都市剧场,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229280/396328931.smil/index.m3u8?fmt=ts2hls
东方影视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236375/index.m3u8
Brama,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236208/index.m3u8
国外剧场,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228384/396328931.smil/index.m3u8?fmt=ts2hls
泰剧,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228365/396328931.smil/index.m3u8?fmt=ts2hls
国外双屏,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228578/396328931.smil/index.m3u8?fmt=ts2hls
电影1,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236157/index.m3u8
电影2,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236352/index.m3u8
电影3,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236153/index.m3u8
电影4,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229434/396328931.smil/index.m3u8?fmt=ts2hls
其他1,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236345/index.m3u8
其他2,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236204/index.m3u8
其他3,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236396/index.m3u8

动画频道,#genre#
黑莓动画,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236261/index.m3u8
动画,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228387/396328931.smil/index.m3u8?fmt=ts2hls
哈哈炫动,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236296/index.m3u8

综艺音乐,#genre#
金牌综艺,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236282/index.m3u8
娱乐综艺,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228575/396328931.smil/index.m3u8?fmt=ts2hls
演唱会1,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236386/index.m3u8
演唱会2,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236365/index.m3u8
戏曲,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228344/396328931.smil/index.m3u8?fmt=ts2hls

体育赛事,#genre#
精品体育,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236300/index.m3u8
晴彩篮球,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232657/396328931.smil/index.m3u8?fmt=ts2hls
晴彩竞技,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232629/396328931.smil/index.m3u8?fmt=ts2hls
哒啵赛事,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236207/index.m3u8
游戏风云,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229320/396328931.smil/index.m3u8?fmt=ts2hls
体育赛事,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236343/index.m3u8
游戏风云,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236353/index.m3u8
电竞比赛,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235565/index.m3u8
游戏解说,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235571/index.m3u8
什么赛事,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236362/index.m3u8
足球赛事,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236339/index.m3u8

记录解说,#genre#
精品记录,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236276/index.m3u8
记录台1,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221231385/396328931.smil/index.m3u8?fmt=ts2hls
记录台2,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228366/396328931.smil/index.m3u8?fmt=ts2hls
金鹰纪实,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236333/index.m3u8
求索记录4K,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232776/396328931.smil/index.m3u8?fmt=ts2hls
咪咕-纪实人文,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236361/index.m3u8
军事评论,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236155/index.m3u8
农业致富,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236233/index.m3u8
扑克解说,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236220/index.m3u8
中新发现之旅,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236398/index.m3u8
游戏解说,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228572/396328931.smil/index.m3u8?fmt=ts2hls
咪咕熊猫,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236402/index.m3u8
茶频道,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229404/396328931.smil/index.m3u8?fmt=ts2hls
四海钓鱼,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236390/index.m3u8
农业记录,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228581/396328931.smil/index.m3u8?fmt=ts2hls

华数频道,#genre#
华数TV,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230731/index.m3u8
华数直播,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230871/index.m3u8

购物其他,#genre#
优购物,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236224/index.m3u8
优购物,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236230/index.m3u8
购物台,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236239/index.m3u8
快乐购物,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236187/index.m3u8
中广购物,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236298/index.m3u8
中广购物,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236318/index.m3u8
中广购物,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236304/index.m3u8
移动广告,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236376/index.m3u8
中新中学生,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236325/index.m3u8
30944,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230944/396328931.smil/index.m3u8?fmt=ts2hls
